latitud,longitud,temp_media_marzo,temp_media_abril,temp_media_mayo,precipitacion_marzo,precipitacion_abril,precipitacion_mayo,tipo_suelo,ph_suelo,materia_organica_pct,cultivo_anterior,rendimiento_anterior,dia_del_ano
-33.70154368,-65.35848557,22.43865452,15.99792333,7.991880323,0.7628480645,1.37359,0.706073871,Franco arenosa,8.455946922302246,2.634544609744294,Soja,1800,347
-33.69451829,-65.34785908,22.43866452,15.99793333,7.991890323,0.7628580645,1.3736,0.706083871,Franco arenosa,8.42641544342041,2.260883190273693,Soja,1870,342
-33.66181399,-65.34822751,22.43867452,15.99794333,7.991900323,0.7628680645,1.37361,0.706093871,Franco arenosa,8.323439598083496,2.06471678087273,Trigo,2100,153
-33.70509178,-65.39250104,22.43868452,15.99795333,7.991910323,0.7628780645,1.37362,0.706103871,Franco arenosa,8.396400451660156,3.064680075305969,Trigo,1200,170
-33.66206596,-65.3561512,22.43869452,15.99796333,7.991920323,0.7628880645,1.37363,0.706113871,Franco arenosa,8.364121437072754,1.7656053228777917,Trigo,900,144
-33.68881396,-65.39336291,22.43870452,15.99797333,7.991930323,0.7628980645,1.37364,0.706123871,Franco arenosa,8.375822067260742,2.998628574671193,Trigo,1500,158
-34.76765774,-61.87687412,21.81935484,15.856,9.130322581,4.291612903,6.959,0.2067741935,Franco arenosa,7.02489185333252,1.5687104558137617,Cebada,3300,161
-34.77024202,-61.89462036,21.81936484,15.85601,9.130332581,4.291622903,6.95901,0.2067841935,Franco arenosa,7.204586029052734,2.032116004726253,Cebada,1900,152
-34.75048271,-61.84568491,21.81937484,15.85602,9.130342581,4.291632903,6.95902,0.2067941935,Franca,7.29792594909668,2.3915453069243435,Cebada,2200,176
-34.79029029,-61.85015651,21.81938484,15.85603,9.130352581,4.291642903,6.95903,0.2068041935,Franco arenosa,6.975398063659668,3.026122461338251,Cebada,2460,176
-34.75013146,-61.8525353,21.81939484,15.85604,9.130362581,4.291652903,6.95904,0.2068141935,Franca,7.29792594909668,1.2130114212423375,Maiz,7900,334
-34.74246204,-61.85272667,22.23129032,16.27733333,9.521290323,4.289677419,6.437666667,0.165483871,Franca,7.839287281036377,1.331536389170794,Maiz,6100,294
-34.7624437,-61.85247993,21.81940484,15.85605,9.130372581,4.291662903,6.95905,0.2068241935,Franco arenosa,7.185098171234131,1.666555634734165,Maiz,8600,305
-34.75764178,-61.8593263,21.81941484,15.85606,9.130382581,4.291672903,6.95906,0.2068341935,Franca,7.535257339477539,1.2245190858253692,Maiz,8100,290
-34.77914625,-61.85195963,21.81942484,15.85607,9.130392581,4.291682903,6.95907,0.2068441935,Franco arenosa,6.687522888183594,1.9144567287435543,Soja,3400,345
-34.78414002,-61.87460603,21.81943484,15.85608,9.130402581,4.291692903,6.95908,0.2068541935,Franco arenosa,6.985665798187256,1.7478976497598957,Soja,2100,341
-34.74487402,-61.88510302,22.23130032,16.27734333,9.521300323,4.289687419,6.437676667,0.165493871,Franca,6.665380001068115,3.42315656115219,Soja,3400,365
-34.7578157,-61.8838059,21.81944484,15.85609,9.130412581,4.291702903,6.95909,0.2068641935,Franca,6.915554046630859,2.956445993633035,Soja,3350,365
-34.77257462,-61.88074839,21.81945484,15.8561,9.130422581,4.291712903,6.9591,0.2068741935,Franco arenosa,7.038903713226318,2.231864653197425,Soja,2250,353
-34.78793853,-61.839575,21.81946484,15.85611,9.130432581,4.291722903,6.95911,0.2068841935,Franco arenosa,7.064433574676514,2.496771058655476,Soja,1600,335
-34.76149516,-61.85771762,21.81947484,15.85612,9.130442581,4.291732903,6.95912,0.2068941935,Franco arenosa,7.535257339477539,3.176373377502337,Soja,2650,356
-34.78498086,-61.87641057,21.81948484,15.85613,9.130452581,4.291742903,6.95913,0.2069041935,Franco arenosa,6.9356842041015625,1.6158343948116862,Soja,2640,357
-34.77661932,-61.84777866,21.81949484,15.85614,9.130462581,4.291752903,6.95914,0.2069141935,Franco arenosa,6.687522888183594,3.005168231532216,Soja,2804,357
-34.78344982,-61.89045753,21.81950484,15.85615,9.130472581,4.291762903,6.95915,0.2069241935,Franco arenosa,7.0148210525512695,2.726828018457511,Soja,1894,355
-34.74014372,-61.89145442,22.23131032,16.27735333,9.521310323,4.289697419,6.437686667,0.165503871,Franca,7.145227432250977,1.80469307622694,Soja,3070,356
-34.78928731,-61.89730599,21.81951484,15.85616,9.130482581,4.291772903,6.95916,0.2069341935,Franco arenosa,7.118687152862549,2.94356685743248,Soja,3105,360
-34.74565388,-61.8929014,22.23132032,16.27736333,9.521320323,4.289707419,6.437696667,0.165513871,Franca,7.145227432250977,2.678817513220968,Trigo,3400,158
-34.75056211,-61.89707508,21.81952484,15.85617,9.130492581,4.291782903,6.95917,0.2069441935,Franca,7.149149894714356,1.993091491945292,Trigo,2100,167
-34.79187187,-61.86798568,21.81953484,15.85618,9.130502581,4.291792903,6.95918,0.2069541935,Franco arenosa,6.653913021087647,2.1628765113278594,Trigo,2300,158
-34.76432501,-61.84594348,21.81954484,15.85619,9.130512581,4.291802903,6.95919,0.2069641935,Franco arenosa,7.185098171234131,2.259209729609774,Trigo,3200,174
-37.98007974,-57.58135886,19.12809452,15.56469667,10.5516429,4.508094516,2.966363333,0.7332558065,Areno-franca,7.999174989214996,2.879962286831839,Cebada,6000,168
-37.98436322,-57.52984013,19.12810452,15.56470667,10.5516529,4.508104516,2.966373333,0.7332658065,Franco limosa,6.448037505389339,3.174334998228071,Cebada,3500,158
-38.02136024,-57.52283003,19.12811452,15.56471667,10.5516629,4.508114516,2.966383333,0.7332758065,Franca limosa,6.2421663021783225,2.431545450063544,Cebada,6500,165
-37.99667006,-57.53469734,19.12812452,15.56472667,10.5516729,4.508124516,2.966393333,0.7332858065,Areno-franca,6.920756455208877,1.5168905887285251,Cebada,4800,168
-37.99310188,-57.54212324,19.12813452,15.56473667,10.5516829,4.508134516,2.966403333,0.7332958065,Areno-gravillosa,6.995908939126847,1.4654113355828593,Maiz,7000,304
-37.99894503,-57.53798071,19.12814452,15.56474667,10.5516929,4.508144516,2.966413333,0.7333058065,Franco-limo-gravillo,6.125968315789105,2.8131094190599697,Maiz,6200,309
-37.97556536,-57.57594918,19.12815452,15.56475667,10.5517029,4.508154516,2.966423333,0.7333158065,Arcillo arenosa,7.443245774546285,2.2358566062632583,Maiz,7300,312
-37.98777612,-57.53124558,19.12816452,15.56476667,10.5517129,4.508164516,2.966433333,0.7333258065,Arenoso gruesa,6.419485174802193,1.8432038875469163,Maiz,7000,325
-38.0205904,-57.57741596,19.12817452,15.56477667,10.5517229,4.508174516,2.966443333,0.7333358065,Areno-franca,7.078973132063457,3.0431296996081905,Soja,2600,343
-37.98637749,-57.54758194,19.12818452,15.56478667,10.5517329,4.508184516,2.966453333,0.7333458065,Franca limosa,7.578021888721013,2.5693040247913537,Soja,3200,343
-38.01554063,-57.55638994,19.12819452,15.56479667,10.5517429,4.508194516,2.966463333,0.7333558065,Arcillo limosa,6.440698734624931,1.3297324352986335,Soja,3000,341
-37.98086641,-57.56964581,19.12820452,15.56480667,10.5517529,4.508204516,2.966473333,0.7333658065,Areno franca,6.322969819819818,2.357465605365708,Soja,3000,348
-38.02091862,-57.57788481,19.12821452,15.56481667,10.5517629,4.508214516,2.966483333,0.7333758065,Arenosa,6.998208952893208,2.50124948314416,Soja,1200,343
-37.98490395,-57.5333387,19.12822452,15.56482667,10.5517729,4.508224516,2.966493333,0.7333858065,Franco arcillo areno,7.512449647934748,3.1077693791251413,Soja,2800,343
-38.00704314,-57.56248425,19.12823452,15.56483667,10.5517829,4.508234516,2.966503333,0.7333958065,Franco arenosa grues,6.668602608603768,2.283904910083246,Soja,2100,365
-37.98662366,-57.57482744,19.12824452,15.56484667,10.5517929,4.508244516,2.966513333,0.7334058065,Franca,6.791039717332174,1.694617869331283,Soja,2500,356
-37.9927614,-57.5793072,19.12825452,15.56485667,10.5518029,4.508254516,2.966523333,0.7334158065,Arenoso gruesa,6.359058787477046,2.669428823441663,Soja,1617,360
-37.99794936,-57.5841235,19.12826452,15.56486667,10.5518129,4.508264516,2.966533333,0.7334258065,Areno franca,6.821156531752132,2.632129753955179,Soja,2866,353
-37.9906938,-57.5420918,19.12827452,15.56487667,10.5518229,4.508274516,2.966543333,0.7334358065,Franca,7.587232285693549,1.87895528971693,Soja,2424,353
-37.9980187,-57.5447264,19.12828452,15.56488667,10.5518329,4.508284516,2.966553333,0.7334458065,Arcillo limosa,7.228177359101622,2.3332319155797885,Soja,2657,364
-38.01756645,-57.54337475,19.12829452,15.56489667,10.5518429,4.508294516,2.966563333,0.7334558065,Franco limosa,7.436502021636047,2.916408735825771,Trigo,2500,161
-38.02089285,-57.5697231,19.12830452,15.56490667,10.5518529,4.508304516,2.966573333,0.7334658065,-,7.015451093528951,2.578436514001327,Trigo,5500,189
-38.00857707,-57.53760284,19.12831452,15.56491667,10.5518629,4.508314516,2.966583333,0.7334758065,Arcillosa,7.147247489154054,1.5820151988579636,Trigo,4000,183
-37.99531979,-57.5420741,19.12832452,15.56492667,10.5518729,4.508324516,2.966593333,0.7334858065,Franco arenosa grues,7.373983080430152,2.3011286632740218,Trigo,5000,182
-38.01507206,-57.55467069,19.12833452,15.56493667,10.5518829,4.508334516,2.966603333,0.7334958065,Franco arenosa,7.025547262636096,2.999092171274816,Trigo,3195,160
-37.99561774,-57.58970511,19.12834452,15.56494667,10.5518929,4.508344516,2.966613333,0.7335058065,-,6.14430196793097,2.206161081871573,Trigo,5896,182
-38.01282142,-57.55566221,19.12835452,15.56495667,10.5519029,4.508354516,2.966623333,0.7335158065,Areno-gravillosa,8.010040037802714,1.3493311811026407,Trigo,4796,166
-34.82002521,-64.38002388,22.32612903,15.628,7.96,1.868064516,2.787,0.4038709677,Franco limosa,6.796977043151856,3.366513391010005,Cebada,2401,166
-34.83703165,-64.38961163,22.32613903,15.62801,7.96001,1.868074516,2.78701,0.4038809677,Franco limosa,6.952825546264648,2.9668614538645914,Cebada,2300,170
-34.84059616,-64.34936113,22.32614903,15.62802,7.96002,1.868084516,2.78702,0.4038909677,Franco limosa,6.73020076751709,1.9569475634255828,Cebada,2300,153
-34.82718856,-64.39912033,22.32615903,15.62803,7.96003,1.868094516,2.78703,0.4039009677,Franco limosa,6.724678993225098,2.337359561964268,Cebada,0,152
-34.85072468,-64.3943659,22.32616903,15.62804,7.96004,1.868104516,2.78704,0.4039109677,Franco limosa,6.6961164474487305,2.8045663393718963,Maiz,7900,303
-34.84025274,-64.37869009,22.32617903,15.62805,7.96005,1.868114516,2.78705,0.4039209677,Franco limosa,6.1673442354334505,3.445282292902375,Maiz,6300,324
-34.85135371,-64.34315699,22.32618903,15.62806,7.96006,1.868124516,2.78706,0.4039309677,Franco limosa,6.737617015838623,1.260143226032409,Maiz,8400,304
-34.82364652,-64.34402727,22.32619903,15.62807,7.96007,1.868134516,2.78707,0.4039409677,Franco limosa,6.596155643463135,1.6985179628586995,Maiz,8400,314
-34.83925715,-64.35116719,22.32620903,15.62808,7.96008,1.868144516,2.78708,0.4039509677,Franco limosa,6.73020076751709,3.177838359577032,Soja,3100,336
-34.85781022,-64.39913157,22.32621903,15.62809,7.96009,1.868154516,2.78709,0.4039609677,Franco limosa,6.618451118469238,1.673398823626307,Soja,2200,365
-34.82506881,-64.34922752,22.32622903,15.6281,7.9601,1.868164516,2.7871,0.4039709677,Franco limosa,6.688426017761231,3.0604467767567005,Soja,2500,338
-34.8447714,-64.37815187,22.32623903,15.62811,7.96011,1.868174516,2.78711,0.4039809677,Franco limosa,6.983108461262849,2.671461042829365,Soja,2760,338
-34.85957363,-64.37814355,22.32624903,15.62812,7.96012,1.868184516,2.78712,0.4039909677,Franco limosa,6.781638622283936,2.087339179268639,Soja,2900,350
-34.82799277,-64.39391031,22.32625903,15.62813,7.96013,1.868194516,2.78713,0.4040009677,Franco limosa,6.806665897369385,2.376472162939036,Soja,1800,363
-34.86617345,-64.38836371,22.32626903,15.62814,7.96014,1.868204516,2.78714,0.4040109677,Franco limosa,6.740176677703857,1.9874099496694373,Soja,2400,345
-34.86377192,-64.38518207,22.32627903,15.62815,7.96015,1.868214516,2.78715,0.4040209677,Franco limosa,6.740176677703857,1.9217656910134493,Soja,2600,363
-34.84070472,-64.3590974,22.32628903,15.62816,7.96016,1.868224516,2.78716,0.4040309677,Franco limosa,6.73020076751709,1.3202777252889817,Soja,3042,338
-34.84754173,-64.38772771,22.32629903,15.62817,7.96017,1.868234516,2.78717,0.4040409677,Franco limosa,6.8033599853515625,1.936223915790136,Soja,2164,351
-34.84264181,-64.37242289,22.32630903,15.62818,7.96018,1.868244516,2.78718,0.4040509677,Franco limosa,6.875087112159703,2.1141996439453807,Soja,2493,358
-34.86438183,-64.35630814,22.32631903,15.62819,7.96019,1.868254516,2.78719,0.4040609677,Franco limosa,6.723974704742432,1.520203727337417,Soja,2755,360
-34.84389424,-64.3962176,22.32632903,15.6282,7.9602,1.868264516,2.7872,0.4040709677,Franco limosa,6.813731670379639,1.5269241865840917,Trigo,3000,162
-34.83626324,-64.34956197,22.32633903,15.62821,7.96021,1.868274516,2.78721,0.4040809677,Franco limosa,6.712664296899159,1.7415815989715902,Trigo,3000,180
-34.81978369,-64.36487095,22.32634903,15.62822,7.96022,1.868284516,2.78722,0.4040909677,Franco limosa,6.677652359008789,1.689228769629337,Trigo,2100,165
-34.86807134,-64.38097455,22.32635903,15.62823,7.96023,1.868294516,2.78723,0.4041009677,Franco limosa,6.76512622833252,2.159922686477332,Trigo,2000,167
-34.82336653,-64.38838602,22.32636903,15.62824,7.96024,1.868304516,2.78724,0.4041109677,Franco limosa,6.806665897369385,3.2724115902621023,Trigo,2300,156
-34.63128365,-58.94444568,21.98322581,17.01633333,10.79,9.86483871,4.929,0.2674193548,Arcillo limosa,6.98064661026001,1.351381362726693,Cebada,4400,171
-34.63018361,-58.94059302,21.98323581,17.01634333,10.79001,9.86484871,4.92901,0.2674293548,-,6.98064661026001,2.8838662819163026,Cebada,2000,156
-34.63065081,-58.94598134,21.98324581,17.01635333,10.79002,9.86485871,4.92902,0.2674393548,Franco arcillo areno,6.98064661026001,2.9654943981981337,Cebada,5900,155
-34.60848338,-58.97351982,21.98325581,17.01636333,10.79003,9.86486871,4.92903,0.2674493548,Franca limosa,6.355388904599665,1.5199896316420374,Cebada,5600,161
-34.60810239,-58.93031342,21.98326581,17.01637333,10.79004,9.86487871,4.92904,0.2674593548,Franco arcillo limos,7.900887694709521,2.426613325509717,Maiz,7200,328
-34.60966553,-58.97824012,21.98327581,17.01638333,10.79005,9.86488871,4.92905,0.2674693548,Arcillosa,7.448123869972761,2.5927759729462987,Maiz,5700,309
-34.63315609,-58.98230985,21.98328581,17.01639333,10.79006,9.86489871,4.92906,0.2674793548,Franco limosa,7.194498062133789,1.912934513356355,Maiz,7800,326
-34.61293738,-58.92190067,21.98329581,17.01640333,10.79007,9.86490871,4.92907,0.2674893548,-,7.986486043231753,2.654484304210529,Maiz,7500,324
-34.60694285,-58.95108152,21.98330581,17.01641333,10.79008,9.86491871,4.92908,0.2674993548,Franca,7.601559140604656,2.8501234616107536,Soja,3300,346
-34.64050052,-58.95377826,21.98331581,17.01642333,10.79009,9.86492871,4.92909,0.2675093548,Franco limosa,7.289243221282959,1.2516615747241138,Soja,1600,355
-34.63904787,-58.96202833,21.98332581,17.01643333,10.7901,9.86493871,4.9291,0.2675193548,Franco limosa,7.210626125335693,2.6916561547587508,Soja,3400,353
-34.63465975,-58.98182418,21.98333581,17.01644333,10.79011,9.86494871,4.92911,0.2675293548,Franco limosa,7.194498062133789,1.382661577073405,Soja,3200,336
-34.60307165,-58.97520962,21.98334581,17.01645333,10.79012,9.86495871,4.92912,0.2675393548,Franco limosa,7.61735004568874,3.0050552239040584,Soja,2000,363
-34.61372697,-58.97164129,21.98335581,17.01646333,10.79013,9.86496871,4.92913,0.2675493548,Franca limosa,6.874331951141357,1.6941883172283383,Soja,1000,345
-34.61848958,-58.95665416,21.98336581,17.01647333,10.79014,9.86497871,4.92914,0.2675593548,Franco arcillo limos,6.514078480757381,3.1922622674252663,Soja,2400,363
-34.63658014,-58.93488632,21.98337581,17.01648333,10.79015,9.86498871,4.92915,0.2675693548,Franco limosa,6.939111232757568,3.0978276158323004,Soja,2200,335
-34.63166141,-58.95252063,21.98338581,17.01649333,10.79016,9.86499871,4.92916,0.2675793548,Franco arcillo limos,6.968320846557617,1.8059653796565347,Soja,2780,349
-34.59362565,-58.92149432,21.98339581,17.01650333,10.79017,9.86500871,4.92917,0.2675893548,Arenoso gruesa,6.608584738596154,2.410189091493259,Soja,1537,336
-34.63841839,-58.94617768,21.98340581,17.01651333,10.79018,9.86501871,4.92918,0.2675993548,Franco limosa,7.219155788421631,1.6683884755130427,Soja,3136,339
-34.61287873,-58.96735559,21.98341581,17.01652333,10.79019,9.86502871,4.92919,0.2676093548,Arenoso gruesa,6.620959281921387,1.8781485939612863,Soja,2886,349
-34.6354318,-58.93498263,21.98342581,17.01653333,10.7902,9.86503871,4.9292,0.2676193548,Franco limosa,6.939111232757568,2.896757186881619,Trigo,3800,191
-34.6097916,-58.97842611,21.98343581,17.01654333,10.79021,9.86504871,4.92921,0.2676293548,Franco arenosa,6.223627750444299,1.459695332473446,Trigo,1800,188
-34.61177064,-58.94873628,21.98344581,17.01655333,10.79022,9.86505871,4.92922,0.2676393548,Areno franca,7.543248673238759,1.2550004365811054,Trigo,4600,179
-34.60582567,-58.95601986,21.98345581,17.01656333,10.79023,9.86506871,4.92923,0.2676493548,Areno franca,7.345731334405558,1.8705419419756288,Trigo,4200,163
-32.42307685,-63.26721095,23.49645161,16.98033333,9.139354839,1.977096774,4.383666667,0.2480645161,Franco arenosa grues,7.02570104598999,2.173335200033179,Cebada,1800,163
-32.4202859,-63.25405383,23.49646161,16.98034333,9.139364839,1.977106774,4.383676667,0.2480745161,Arcillosa,7.48334541260871,3.220559396868162,Cebada,1000,162
-32.40569769,-63.24452417,23.49647161,16.98035333,9.139374839,1.977116774,4.383686667,0.2480845161,Areno franca,7.83668503710616,2.6886112077947786,Cebada,800,159
-32.42815652,-63.22803057,23.49648161,16.98036333,9.139384839,1.977126774,4.383696667,0.2480945161,Franco arcillosa,7.257899761199951,2.636482554586653,Cebada,1500,170
-32.38751857,-63.25879096,23.49649161,16.98037333,9.139394839,1.977136774,4.383706667,0.2481045161,Franco limosa,7.04637336730957,1.431512249015639,Maiz,7000,303
-32.43451649,-63.22634441,23.49650161,16.98038333,9.139404839,1.977146774,4.383716667,0.2481145161,Franco limosa,7.257899761199951,2.738975133389519,Maiz,3800,305
-32.42203223,-63.22323567,23.49651161,16.98039333,9.139414839,1.977156774,4.383726667,0.2481245161,Arcillosa,7.414867210739514,3.2773326595148253,Maiz,6500,294
-32.42029264,-63.24775299,23.49652161,16.98040333,9.139424839,1.977166774,4.383736667,0.2481345161,Franco arcillosa,7.332345307078799,3.4891239784383137,Maiz,8000,293
-32.38232839,-63.22977792,23.49653161,16.98041333,9.139434839,1.977176774,4.383746667,0.2481445161,Areno-gravillosa,6.975204944610596,2.6230835476292853,Soja,2400,324
-32.4090082,-63.25120897,23.49654161,16.98042333,9.139444839,1.977186774,4.383756667,0.2481545161,Arcillosa,7.227130386309157,3.023622650983256,Soja,1015,329
-32.40747244,-63.2447732,23.49655161,16.98043333,9.139454839,1.977196774,4.383766667,0.2481645161,Arcillo limosa,7.932667296717531,1.8554407829622588,Soja,2410,323
